,Name,Brand,Price,Body,Transmission,Number Of Seats,Segment,Introduction,Drive,Drive System,Fuel,Cylinder Capacity,Max Power Hp,Max Torque,Fuel System,Valve Actuation,Turbo,Fuel Tank,Top Speed,Energy Label,Front Stabilizer,Rear Stabilizer,Num_doors,Dt_Transmission
581,SUBARU 1300,SUBARU,8392.999999999998, sedan,4.0,5,c,1981,front,fuel engine,gasoline,2.0,61.0,93.0,carburettor,ohv,no,60.0,150.0,,yes,no,4,manual transmission
582,SUBARU 1 3 STD,SUBARU,9255.0, sedan,4.0,5,c,1985,front,fuel engine,gasoline,2.0,65.0,98.0,singplepoint injection,ohv,no,60.0,155.0,,yes,no,4,manual transmission
583,SUBARU 1600 DL COMBI,SUBARU,9981.0, station wagon,5.0,5,c,1979,front,fuel engine,gasoline,2.0,71.0,118.0,carburettor,ohv,no,60.0,,,yes,no,5,manual transmission
584,SUBARU 1 6 DL STATIONWAGON,SUBARU,12148.0, station wagon,5.0,5,c,1985,front,fuel engine,gasoline,2.0,73.0,123.0,carburettor,ohv,no,60.0,155.0,,yes,no,5,manual transmission
585,SUBARU 1600 GFT HARDTOP,SUBARU,7946.000000000001, coupé,5.0,5,c,1979,front,fuel engine,gasoline,,,,carburettor,ohv,no,60.0,,,yes,no,2,manual transmission
586,SUBARU 1 8 XT TURBO,SUBARU,26771.0, coupé,5.0,5,c,1986,front+rear,fuel engine,gasoline,2.0,136.0,196.0,multipoint injection,ohc,yes,60.0,200.0,,yes,yes,2,manual transmission
587,SUBARU 1 6 GL COUPE,SUBARU,13046.0, coupé,5.0,5,c,1986,front,fuel engine,gasoline,2.0,73.0,123.0,carburettor,ohv,no,60.0,160.0,,yes,no,3,manual transmission
588,SUBARU XV 1 6I BUSINESS EDITION,SUBARU,26495.0, suv/crossover,5.0,5,l,2013,front+rear,fuel engine,gasoline,4.0,114.0,150.0,multipoint injection,dohc,no,60.0,179.0,f,yes,yes,5,manual transmission
589,SUZUKI BALENO 1 2 COMFORT,SUZUKI,14705.0, hatchback,5.0,5,b,2016,front,fuel engine,gasoline,4.0,90.0,120.0,multipoint injection,ohc,no,37.0,180.0,b,yes,no,5,manual transmission
590,SUZUKI CAPPUCCINO,SUZUKI,21779.0, convertible,5.0,2,g,1994,rear,fuel engine,gasoline,4.0,64.0,85.0,multipoint injection,dohc,yes,30.0,140.0,,yes,yes,2,manual transmission
591,SUZUKI IGNIS 1 2 COMFORT,SUZUKI,15144.0, hatchback,5.0,5,b,2016,front,fuel engine,gasoline,4.0,90.0,120.0,multipoint injection,dohc,no,32.0,170.0,d,yes,no,5,manual transmission
592,SUZUKI JIMNY METAL TOP 1 3 JX,SUZUKI,22499.000000000004, suv/crossover,5.0,4,l,2012,front+rear,fuel engine,gasoline,4.0,85.0,110.0,multipoint injection,dohc,no,40.0,140.0,g,yes,no,3,manual transmission
593,SUZUKI S CROSS 1 0 BOOSTERJET COMFORT,SUZUKI,22044.0, suv/crossover,5.0,5,l,2016,front,fuel engine,gasoline,4.0,112.0,170.0,direct injection,dohc,yes,50.0,180.0,c,yes,no,5,manual transmission
594,SUZUKI SA 310,SUZUKI,6260.0, hatchback,4.0,0,b,1983,front,fuel engine,gasoline,,,,carburettor,ohc,no,,,,no,yes,3,manual transmission
595,SUZUKI SC 100 GX,SUZUKI,5352.0, coupé,4.0,4,g,1979,front,fuel engine,gasoline,2.0,49.0,83.0,carburettor,ohc,no,26.0,132.0,,yes,no,2,manual transmission
596,SUZUKI SJ 410 Q,SUZUKI,9300.0, suv/crossover,4.0,5,l,1982,front+rear,fuel engine,gasoline,2.0,45.0,74.0,carburettor,ohc,no,40.0,110.0,,no,no,2,manual transmission
597,SUZUKI SWIFT 1 2 COMFORT,SUZUKI,14449.000000000002, hatchback,5.0,5,b,2014,front,fuel engine,gasoline,4.0,90.0,120.0,multipoint injection,dohc,no,42.0,165.0,c,yes,no,5,manual transmission
598,SUZUKI SWIFT 1 2 COMFORT,SUZUKI,15994.000000000002, hatchback,5.0,5,b,2017,front,fuel engine,gasoline,4.0,90.0,120.0,multipoint injection,dohc,no,37.0,180.0,b,yes,no,5,manual transmission
599,SUZUKI X 90,SUZUKI,15880.0, suv/crossover,5.0,2,l,1996,front+rear,fuel engine,gasoline,4.0,97.0,132.0,multipoint injection,ohc,no,42.0,150.0,,yes,no,2,manual transmission
600,TOYOTA C HR 1 2T COMFORT,TOYOTA,25060.0, suv/crossover,6.0,5,,2016,front,fuel engine,gasoline,4.0,116.0,185.0,direct injection,dohc,yes,50.0,190.0,d,yes,yes,5,manual transmission
601,TOYOTA CARINA 1 6 DX,TOYOTA,11685.0, hatchback,5.0,5,d,1984,front,fuel engine,gasoline,2.0,84.0,130.0,carburettor,ohc,no,55.0,170.0,,yes,yes,5,manual transmission
602,TOYOTA CARINA 1 6 DL,TOYOTA,10435.0, sedan,4.0,5,d,1984,front,fuel engine,gasoline,2.0,84.0,130.0,carburettor,ohc,no,55.0,170.0,,yes,yes,4,manual transmission
603,TOYOTA COROLLA LIFTBACK 1300 DX,TOYOTA,7712.000000000001, sedan,4.0,5,c,1980,rear,fuel engine,gasoline,2.0,60.0,93.0,carburettor,ohc,no,50.0,150.0,,yes,no,3,manual transmission
604,TOYOTA CORONA LIFTBACK 1800 GL,TOYOTA,10208.0, hatchback,5.0,5,,1979,rear,fuel engine,gasoline,2.0,86.0,139.0,carburettor,ohc,no,61.0,165.0,,yes,no,5,manual transmission
605,TOYOTA CORONA LIFTBACK 1 8 GL,TOYOTA,11515.0, hatchback,5.0,5,,1981,rear,fuel engine,gasoline,2.0,86.0,139.0,carburettor,ohc,no,61.0,165.0,,yes,no,5,manual transmission
606,TOYOTA CRESSIDA L,TOYOTA,8801.0, sedan,4.0,5,,1977,rear,fuel engine,gasoline,2.0,88.0,145.0,carburettor,ohc,no,65.0,160.0,,yes,no,4,manual transmission
607,TOYOTA CRESSIDA 2 0 DE LUXE,TOYOTA,12704.0, sedan,5.0,5,,1981,rear,fuel engine,gasoline,2.0,105.0,157.0,carburettor,ohc,no,65.0,175.0,,yes,yes,4,manual transmission
608,TOYOTA CRESSIDA 2 0 DX,TOYOTA,12704.0, sedan,5.0,5,,1983,rear,fuel engine,gasoline,2.0,105.0,157.0,carburettor,ohc,no,65.0,175.0,,yes,yes,4,manual transmission
609,TOYOTA CRESSIDA 2 0I GL,TOYOTA,22029.0, sedan,5.0,5,,1985,rear,fuel engine,gasoline,4.0,150.0,172.0,multipoint injection,ohc,no,70.0,190.0,,yes,yes,4,manual transmission
610,TOYOTA CRESSIDA COMBI DE LUXE,TOYOTA,9527.000000000002, station wagon,4.0,5,,1977,rear,fuel engine,gasoline,2.0,88.0,145.0,carburettor,ohc,no,61.0,155.0,,yes,no,5,manual transmission
611,TOYOTA CRESSIDA COMBI 2 0 DX,TOYOTA,13929.0, station wagon,5.0,5,,1983,rear,fuel engine,gasoline,2.0,105.0,157.0,carburettor,ohc,no,61.0,175.0,,yes,yes,5,manual transmission
612,TOYOTA CRESSIDA COMBI 2 4 TD GL,TOYOTA,21756.0, station wagon,5.0,5,,1985,rear,fuel engine,diesel,2.0,86.0,188.0,indirect injection,ohc,yes,70.0,165.0,,yes,yes,5,manual transmission
613,TOYOTA CRESSIDA HARDTOP,TOYOTA,10550.0, coupé,5.0,5,,1977,rear,fuel engine,gasoline,2.0,88.0,145.0,carburettor,ohc,no,65.0,160.0,,yes,no,2,manual transmission
614,TOYOTA CROWN 2 8 SUPER SALOON,TOYOTA,18058.0, sedan,5.0,5,,1980,front,fuel engine,gasoline,2.0,145.0,226.0,injection,ohv,no,72.0,195.0,,yes,yes,4,manual transmission
615,TOYOTA CROWN 2 8 TC SUPER SALOON,TOYOTA,27020.0, sedan,4.0,5,,1983,front,fuel engine,gasoline,2.0,170.0,230.0,singplepoint injection,ohc,no,72.0,200.0,,yes,yes,4,automatic
616,TOYOTA CROWN CUSTOMWAGON 2 8,TOYOTA,17039.0, sedan,5.0,5,,1980,front,fuel engine,gasoline,2.0,145.0,226.0,injection,ohv,no,64.0,195.0,,yes,yes,4,manual transmission
617,TOYOTA GT86 2 0 D 4S SPORT,TOYOTA,57570.0, coupé,6.0,4,g,2016,rear,fuel engine,gasoline,4.0,200.0,205.0,direct injection,dohc,no,50.0,210.0,g,yes,yes,2,automatic
618,TOYOTA HILUX DUBBELE CABINE 2 4 D 4D 4WD COMFORT,TOYOTA,61395.0, pick-up,6.0,5,,2016,front+rear,fuel engine,diesel,4.0,150.0,400.0,common rail,dohc,yes,80.0,170.0,g,yes,no,4,manual transmission
619,TOYOTA LAND CRUISER 90 3 4 V6,TOYOTA,37480.0, suv/crossover,5.0,5,m,1996,front+rear,fuel engine,gasoline,4.0,178.0,303.0,multipoint injection,ohc,no,90.0,180.0,g,yes,yes,3,manual transmission
620,TOYOTA LAND CRUISER 90 3 4 V6,TOYOTA,41490.0, suv/crossover,5.0,5,m,1999,front+rear,fuel engine,gasoline,4.0,178.0,303.0,multipoint injection,ohc,no,90.0,180.0,g,yes,yes,3,manual transmission
621,TOYOTA LAND CRUISER 90 WAGON 3 4 V6,TOYOTA,40655.0, suv/crossover,5.0,5,m,1996,front+rear,fuel engine,gasoline,4.0,178.0,303.0,multipoint injection,ohc,no,90.0,180.0,g,yes,yes,5,manual transmission
622,TOYOTA LAND CRUISER 90 WAGON 3 4 V6,TOYOTA,44750.0, suv/crossover,5.0,5,m,1999,front+rear,fuel engine,gasoline,4.0,178.0,303.0,multipoint injection,ohc,no,90.0,180.0,g,yes,yes,5,manual transmission
623,PEUGEOT BOXER COMBI L1H1 330 HDI 110,PEUGEOT,48843.99999999999, bus,6.0,9,n,2014,front,fuel engine,diesel,4.0,110.0,250.0,common rail,dohc,yes,90.0,145.0,d,yes,no,4,manual transmission
624,PEUGEOT EXPERT COMBI COMPACT 1 6 BLUEHDI 95,PEUGEOT,39749.0, van,5.0,8,n,2016,front,fuel engine,diesel,2.0,95.0,210.0,common rail,ohc,yes,69.0,145.0,f,yes,yes,4,manual transmission
625,PEUGEOT TRAVELLER STANDARD 1 6 BLUEHDI 95 BUSINESS,PEUGEOT,51299.0, van,5.0,8,n,2016,front,fuel engine,diesel,2.0,95.0,210.0,common rail,ohc,yes,69.0,145.0,e,yes,yes,4,manual transmission
626,PORSCHE 911 CARRERA CABRIOLET,PORSCHE,135028.0, convertible,7.0,4,h,2015,rear,fuel engine,gasoline,4.0,370.0,450.0,direct injection,dohc,yes,64.0,290.0,g,yes,yes,2,automatic with double clutch
627,PORSCHE CARRERA GT,PORSCHE,646605.0, convertible,6.0,2,h,2003,rear,fuel engine,gasoline,4.0,612.0,590.0,multipoint injection,dohc,no,92.0,330.0,g,yes,yes,2,manual transmission
628,PORSCHE CAYMAN,PORSCHE,74100.0, coupé,7.0,2,h,2013,rear,fuel engine,gasoline,4.0,275.0,280.0,direct injection,dohc,no,64.0,264.0,g,yes,yes,3,automatic with double clutch
629,PORSCHE PANAMERA,PORSCHE,109860.0, hatchback,8.0,4,f,2017,rear,fuel engine,gasoline,4.0,330.0,340.0,direct injection,dohc,yes,75.0,264.0,c,yes,yes,5,automatic with double clutch
630,RENAULT 20 TL,RENAULT,10664.000000000002, hatchback,4.0,5,e,1977,front,fuel engine,gasoline,2.0,96.0,131.0,carburettor,ohv,no,67.0,161.0,,yes,yes,5,manual transmission
631,RENAULT 25 TS,RENAULT,17765.0, hatchback,5.0,5,e,1984,front,fuel engine,gasoline,2.0,103.0,158.0,carburettor,ohc,no,67.0,182.0,,no,no,5,manual transmission
632,RENAULT 25 TS,RENAULT,18149.0, hatchback,5.0,5,e,1988,front,fuel engine,gasoline,2.0,103.0,158.0,carburettor,ohc,no,72.0,182.0,,yes,yes,5,manual transmission
633,RENAULT 30 TX,RENAULT,20665.0, hatchback,5.0,5,e,1979,front,fuel engine,gasoline,2.0,142.0,215.0,injection,ohc,no,67.0,188.0,,yes,yes,5,manual transmission
634,RENAULT 9 C,RENAULT,7805.0, sedan,4.0,5,c,1981,front,fuel engine,gasoline,2.0,48.0,79.0,carburettor,ohc,no,47.0,138.0,,no,no,4,manual transmission
635,RENAULT 9 TC,RENAULT,9132.0, sedan,4.0,5,c,1986,front,fuel engine,gasoline,2.0,54.0,88.0,carburettor,ohc,no,47.0,146.0,,no,no,4,manual transmission
636,RENAULT ALPINE V6 GT,RENAULT,43926.0, coupé,5.0,5,h,1985,rear,fuel engine,gasoline,2.0,160.0,221.0,multipoint injection,ohc,no,72.0,235.0,,yes,yes,2,manual transmission
637,RENAULT ALPINE A310,RENAULT,30494.0, coupé,4.0,4,h,1977,rear,fuel engine,gasoline,2.0,150.0,199.0,carburettor,ohc,no,62.0,225.0,,yes,yes,2,manual transmission
638,RENAULT ALPINE A610,RENAULT,77392.0, coupé,5.0,5,h,1991,rear,fuel engine,gasoline,2.0,250.0,350.0,multipoint injection,ohc,yes,80.0,265.0,,yes,yes,2,manual transmission
639,RENAULT CLIO TCE 90 ENERGY AUTHENTIQUE,RENAULT,14790.0, hatchback,5.0,5,b,2012,front,fuel engine,gasoline,4.0,90.0,135.0,multipoint injection,dohc,yes,40.0,185.0,b,yes,yes,5,manual transmission
640,RENAULT CLIO TCE 90 ENERGY LIFE,RENAULT,15500.0, hatchback,5.0,5,b,2016,front,fuel engine,gasoline,4.0,90.0,140.0,multipoint injection,dohc,yes,40.0,180.0,c,yes,yes,5,manual transmission
641,RENAULT CLIO ESTATE TCE 90 ENERGY AUTHENTIQUE,RENAULT,15990.0, station wagon,5.0,5,b,2013,front,fuel engine,gasoline,4.0,90.0,135.0,multipoint injection,dohc,yes,45.0,185.0,b,yes,yes,5,manual transmission
642,RENAULT CLIO ESTATE TCE 90 ENERGY LIFE,RENAULT,16800.0, station wagon,5.0,5,b,2016,front,fuel engine,gasoline,4.0,90.0,140.0,multipoint injection,dohc,yes,45.0,180.0,c,yes,yes,5,manual transmission
643,RENAULT FUEGO TL,RENAULT,10981.0, coupé,5.0,5,g,1980,front,fuel engine,gasoline,2.0,64.0,101.0,carburettor,ohv,no,57.0,160.0,,no,no,3,manual transmission
644,RENAULT KADJAR ENERGY TCE 130 LIFE,RENAULT,26520.0, suv/crossover,6.0,5,l,2015,front,fuel engine,gasoline,4.0,130.0,205.0,direct injection,dohc,yes,60.0,192.0,c,yes,yes,5,manual transmission
645,RENAULT LAGUNA COUPE DCI 110 MONACO GP,RENAULT,35490.0, coupé,6.0,5,d,2013,front,fuel engine,diesel,2.0,110.0,240.0,common rail,ohc,yes,66.0,193.0,d,yes,yes,3,manual transmission
646,RENAULT MEGANE ESTATE TCE 115 ENERGY AUTHENTIQUE,RENAULT,20990.0, station wagon,6.0,5,c,2013,front,fuel engine,gasoline,4.0,115.0,190.0,direct injection,dohc,yes,60.0,190.0,b,yes,yes,5,manual transmission
647,RENAULT MEGANE ESTATE TCE 100 LIFE,RENAULT,21740.0, station wagon,6.0,5,c,2016,front,fuel engine,gasoline,4.0,100.0,175.0,direct injection,dohc,yes,47.0,182.0,b,yes,yes,5,manual transmission
648,RENAULT MEGANE COUPE TCE 115 ENERGY BOSE,RENAULT,24190.0, coupé,6.0,5,c,2013,front,fuel engine,gasoline,4.0,115.0,190.0,direct injection,dohc,yes,60.0,190.0,c,yes,yes,3,manual transmission
649,RENAULT MEGANE COUPE CABRIOLET TCE 130 PRIVILEGE,RENAULT,33990.0, convertible,6.0,4,c,2013,front,fuel engine,gasoline,4.0,130.0,190.0,direct injection,dohc,yes,60.0,200.0,g,yes,yes,2,manual transmission
650,RENAULT MEGANE COUPE CABRIOLET TCE 130 ENERGY PRIVILEGE,RENAULT,34490.0, convertible,6.0,4,g,2014,front,fuel engine,gasoline,4.0,130.0,205.0,direct injection,dohc,yes,60.0,200.0,e,yes,yes,2,manual transmission
651,RENAULT GRAND SCENIC TCE 115 LIFE,RENAULT,27020.0, mpv,6.0,7,j,2016,front,fuel engine,gasoline,4.0,115.0,190.0,direct injection,dohc,yes,50.0,185.0,b,yes,yes,5,manual transmission
652,RENAULT SCENIC TCE 115 LIFE,RENAULT,25820.0, mpv,6.0,5,j,2016,front,fuel engine,gasoline,4.0,115.0,190.0,direct injection,dohc,yes,50.0,185.0,c,yes,yes,5,manual transmission
653,RENAULT SPORT SPIDER,RENAULT,37391.0, convertible,5.0,2,h,1996,rear,fuel engine,gasoline,4.0,150.0,186.0,multipoint injection,dohc,no,50.0,215.0,,yes,yes,2,manual transmission
654,ROVER CITYROVER 1 4 SOLO,ROVER,9990.0, hatchback,5.0,5,,2005,front,fuel engine,gasoline,2.0,85.0,120.0,multipoint injection,ohc,no,37.0,160.0,,yes,yes,5,manual transmission
655,ROVER ESTATE 2 0 XI,ROVER,14395.999999999998, station wagon,5.0,5,,1992,front,fuel engine,gasoline,2.0,102.0,178.0,multipoint injection,ohc,no,50.0,175.0,,yes,yes,5,manual transmission
656,ROVER 2300,ROVER,14062.999999999998, hatchback,4.0,5,e,1981,rear,fuel engine,gasoline,2.0,123.0,181.0,carburettor,ohc,no,66.0,183.0,,yes,no,5,manual transmission
657,ROVER 2000,ROVER,17182.000000000004, hatchback,5.0,5,e,1982,rear,fuel engine,gasoline,2.0,101.0,163.0,carburettor,ohc,no,66.0,167.0,,yes,no,5,manual transmission
658,ROVER STREETWISE 1 4,ROVER,17990.0, hatchback,5.0,4,,2003,front,fuel engine,gasoline,4.0,103.0,123.0,multipoint injection,dohc,no,50.0,174.0,g,yes,no,3,manual transmission
659,ROVER STREETWISE 1 4,ROVER,18590.0, hatchback,5.0,4,,2003,front,fuel engine,gasoline,4.0,103.0,123.0,multipoint injection,dohc,no,50.0,174.0,g,yes,no,5,manual transmission
660,SAAB 90,SAAB,17198.0, sedan,5.0,5,d,1984,front,fuel engine,gasoline,2.0,100.0,162.0,carburettor,ohc,no,63.0,165.0,,no,yes,2,manual transmission
661,SEAT FURA 900 LE,SEAT,5125.0, hatchback,4.0,5,a,1984,front,fuel engine,gasoline,2.0,40.0,63.0,carburettor,ohv,no,30.0,130.0,,no,no,3,manual transmission
662,SEAT FURA 900 GL,SEAT,6032.999999999999, hatchback,5.0,5,a,1984,front,fuel engine,gasoline,2.0,40.0,63.0,carburettor,ohv,no,30.0,130.0,,no,no,5,manual transmission
663,SEAT IBIZA 1 0 MPI REFERENCE,SEAT,13750.0, hatchback,5.0,5,b,2015,front,fuel engine,gasoline,4.0,75.0,95.0,multipoint injection,dohc,yes,45.0,172.0,c,no,no,5,manual transmission
664,SEAT IBIZA ST 1 0 MPI REFERENCE,SEAT,14250.0, station wagon,5.0,5,b,2015,front,fuel engine,gasoline,4.0,75.0,95.0,multipoint injection,dohc,yes,45.0,172.0,c,no,no,5,manual transmission
665,SEAT LEON SC 1 8 TSI FR,SEAT,30810.0, hatchback,6.0,5,c,2017,front,fuel engine,gasoline,4.0,180.0,250.0,direct injection,dohc,yes,50.0,226.0,e,yes,no,3,manual transmission
666,SEAT LEON 1 0 ECOTSI REFERENCE,SEAT,23025.0, hatchback,6.0,5,c,2017,front,fuel engine,gasoline,4.0,115.0,200.0,direct injection,dohc,yes,50.0,198.0,b,yes,no,5,manual transmission
667,SEAT LEON ST 1 0 ECOTSI REFERENCE,SEAT,24025.0, station wagon,6.0,5,c,2017,front,fuel engine,gasoline,4.0,115.0,200.0,direct injection,dohc,yes,50.0,195.0,a,yes,no,5,manual transmission
668,SEAT MALAGA 1 2 LE,SEAT,8257.0, sedan,5.0,5,c,1986,front,fuel engine,gasoline,2.0,63.0,88.0,carburettor,ohc,no,50.0,150.0,,yes,no,4,manual transmission
669,SEAT RONDA 1 2 LE,SEAT,0.0, hatchback,4.0,5,c,1983,front,fuel engine,gasoline,,,,carburettor,ohc,no,50.0,,,no,no,5,manual transmission
670,NISSAN LAUREL 2 4 SGL,NISSAN,17346.0, sedan,5.0,5,,1985,front,fuel engine,gasoline,2.0,128.0,180.0,multipoint injection,ohc,no,65.0,195.0,,no,no,4,manual transmission
671,NISSAN MAXIMA QX 2 0 V6 SLX,NISSAN,27045.0, sedan,5.0,5,e,1995,front,fuel engine,gasoline,4.0,140.0,177.0,multipoint injection,dohc,no,70.0,200.0,g,yes,no,4,manual transmission
672,NISSAN MAXIMA QX 2 0 LUXURY,NISSAN,29100.0, sedan,5.0,5,e,2000,front,fuel engine,gasoline,4.0,140.0,179.0,multipoint injection,dohc,no,70.0,203.0,g,yes,no,4,manual transmission
673,NISSAN MICRA 1 2 VISIA,NISSAN,12240.0, hatchback,5.0,5,b,2013,front,fuel engine,gasoline,4.0,80.0,110.0,multipoint injection,dohc,no,41.0,170.0,d,yes,yes,5,manual transmission
674,NISSAN MICRA 1 0 VISIA,NISSAN,15040.0, hatchback,5.0,5,b,2017,front,fuel engine,gasoline,4.0,71.0,95.0,multipoint injection,dohc,no,41.0,158.0,b,yes,yes,5,manual transmission
675,NISSAN NAVARA DOUBLE CAB 2 5 DCI XE,NISSAN,63343.99999999999, pick-up,6.0,5,m,2010,front+rear,fuel engine,diesel,4.0,190.0,450.0,common rail,dohc,yes,80.0,180.0,g,yes,yes,4,manual transmission
676,NISSAN PATROL HARDTOP GR 2 8 TURBO D,NISSAN,37391.0, suv/crossover,5.0,5,m,1989,front+rear,fuel engine,diesel,2.0,116.0,235.0,indirect injection,ohc,yes,95.0,150.0,,yes,yes,3,manual transmission
677,NISSAN PATROL HARDTOP R 2 8 D,NISSAN,27681.0, suv/crossover,5.0,5,m,1989,front+rear,fuel engine,diesel,2.0,92.0,170.0,indirect injection,ohc,no,82.0,135.0,,yes,yes,3,manual transmission
678,NISSAN PATROL WAGON GR 2 8 TURBO D,NISSAN,41593.0, suv/crossover,5.0,5,m,1989,front+rear,fuel engine,diesel,2.0,116.0,235.0,indirect injection,ohc,yes,95.0,150.0,,yes,yes,5,manual transmission
679,NISSAN PATROL WAGON R 2 8 D,NISSAN,30471.0, suv/crossover,5.0,5,m,1989,front+rear,fuel engine,diesel,2.0,92.0,170.0,indirect injection,ohc,no,82.0,135.0,,yes,yes,5,manual transmission
680,NISSAN PRAIRIE 1 5 GL,NISSAN,10389.000000000002, mpv,5.0,5,j,1983,front,fuel engine,gasoline,2.0,75.0,122.0,carburettor,ohc,no,50.0,145.0,,yes,no,4,manual transmission
681,NISSAN PRAIRIE 2 0 SLX,NISSAN,20735.0, mpv,5.0,5,j,1989,front,fuel engine,gasoline,2.0,98.0,150.0,multipoint injection,ohc,no,65.0,170.0,,yes,yes,5,manual transmission
682,NISSAN SILVIA 1 8 TURBO,NISSAN,19615.0, coupé,5.0,5,,1984,front,fuel engine,gasoline,2.0,135.0,191.0,multipoint injection,dohc,yes,53.0,200.0,,no,no,3,manual transmission
683,NISSAN STANZA 1 6 LUXE,NISSAN,9799.0, hatchback,4.0,5,,1983,front,fuel engine,gasoline,2.0,81.0,130.0,carburettor,ohc,no,54.0,160.0,,no,no,3,manual transmission
684,NISSAN STANZA 1 8 GL,NISSAN,11796.0, hatchback,5.0,5,,1983,front,fuel engine,gasoline,2.0,90.0,150.0,carburettor,ohc,no,54.0,180.0,,no,no,5,manual transmission
685,NISSAN STANZA 1 6 GL,NISSAN,10435.0, sedan,5.0,5,,1983,front,fuel engine,gasoline,2.0,81.0,130.0,carburettor,ohc,no,54.0,160.0,,no,no,4,manual transmission
686,NISSAN TERRANO II 2 4 LX,NISSAN,27179.000000000004, suv/crossover,5.0,5,,1993,front+rear,fuel engine,gasoline,3.0,124.0,197.0,multipoint injection,ohc,no,70.0,160.0,,yes,yes,3,manual transmission
687,NISSAN TERRANO II 2 4 S,NISSAN,26226.0, suv/crossover,5.0,5,,1998,front+rear,fuel engine,gasoline,3.0,118.0,191.0,multipoint injection,ohc,no,72.0,160.0,g,yes,yes,3,manual transmission
688,NISSAN TERRANO II 2 4 COMFORT,NISSAN,27560.0, suv/crossover,5.0,5,,2000,front+rear,fuel engine,gasoline,3.0,118.0,191.0,multipoint injection,ohc,no,72.0,160.0,g,yes,yes,3,manual transmission
689,NISSAN TERRANO II 2 4 LX,NISSAN,30492.0, suv/crossover,5.0,5,,1993,front+rear,fuel engine,gasoline,3.0,124.0,197.0,multipoint injection,ohc,no,80.0,160.0,,yes,yes,5,manual transmission
690,NISSAN TERRANO II 2 4 S,NISSAN,30764.0, suv/crossover,5.0,7,,1998,front+rear,fuel engine,gasoline,3.0,118.0,191.0,multipoint injection,ohc,no,80.0,160.0,g,yes,yes,5,manual transmission
691,NISSAN TERRANO II 2 4 COMFORT,NISSAN,32285.0, suv/crossover,5.0,7,,2000,front+rear,fuel engine,gasoline,3.0,118.0,191.0,multipoint injection,ohc,no,72.0,160.0,g,yes,yes,5,manual transmission
692,OPEL ASTRA SPORTS TOURER 1 0 TURBO EDITION,OPEL,22395.0, station wagon,5.0,5,c,2016,front,fuel engine,gasoline,4.0,105.0,170.0,direct injection,dohc,yes,48.0,195.0,a,yes,yes,5,manual transmission
693,OPEL COMMODORE 2 5 S DE LUXE,OPEL,14936.0, sedan,4.0,5,e,1979,rear,fuel engine,gasoline,2.0,115.0,179.0,carburettor,ohc,no,65.0,180.0,,yes,yes,4,manual transmission
694,OPEL COMMODORE VOYAGE 2 5 S DE LUXE,OPEL,15341.0, station wagon,4.0,5,e,1979,rear,fuel engine,gasoline,2.0,115.0,179.0,carburettor,ohc,no,70.0,180.0,,yes,yes,5,manual transmission
695,OPEL CROSSLAND X 1 2 SELECTION,OPEL,19404.0, suv/crossover,5.0,5,l,2017,front,fuel engine,gasoline,4.0,81.0,118.0,multipoint injection,dohc,no,45.0,170.0,c,yes,no,5,manual transmission
696,OPEL INSIGNIA GRAND SPORT 1 5 TURBO 140HP ECOTEC ONLINE ED,OPEL,33004.0, hatchback,6.0,5,d,2017,front,fuel engine,gasoline,4.0,140.0,250.0,direct injection,dohc,yes,62.0,210.0,b,yes,yes,5,manual transmission
697,OPEL INSIGNIA SPORTS TOURER 1 5 TURBO 140HP ECOTEC ONLINE ED,OPEL,33004.0, station wagon,6.0,5,d,2017,front,fuel engine,gasoline,4.0,140.0,250.0,direct injection,dohc,yes,62.0,207.0,b,yes,yes,5,manual transmission
698,OPEL KARL ROCKS 1 0 ONLINE EDITION,OPEL,15599.0, hatchback,5.0,5,a,2017,front,fuel engine,gasoline,4.0,75.0,96.0,multipoint injection,dohc,no,32.0,168.0,e,yes,no,5,manual transmission
699,OPEL MOKKA X 1 6 SELECTION,OPEL,23574.0, suv/crossover,5.0,5,l,2016,front,fuel engine,gasoline,4.0,115.0,155.0,multipoint injection,dohc,no,53.0,170.0,f,yes,no,5,manual transmission
700,OPEL MONTEREY RS 3 2I 24V,OPEL,40704.0, suv/crossover,5.0,4,m,1992,front+rear,fuel engine,gasoline,4.0,177.0,260.0,multipoint injection,ohc,no,85.0,170.0,,yes,yes,3,manual transmission
701,OPEL MONTEREY LTD 3 2I 24V,OPEL,45242.0, suv/crossover,5.0,5,m,1992,front+rear,fuel engine,gasoline,4.0,177.0,260.0,multipoint injection,ohc,no,85.0,170.0,,yes,yes,5,manual transmission
702,OPEL ZAFIRA 1 4 TURBO 120HP BUSINESS,OPEL,29195.0, mpv,6.0,7,j,2016,front,fuel engine,gasoline,4.0,120.0,200.0,multipoint injection,dohc,yes,58.0,192.0,c,yes,yes,5,manual transmission
703,PEUGEOT 2008 ACCESS 1 2 PURETECH 82,PEUGEOT,18400.0, suv/crossover,5.0,5,l,2016,front,fuel engine,gasoline,4.0,82.0,118.0,multipoint injection,dohc,no,50.0,170.0,b,yes,yes,5,semi-automatic
704,PEUGEOT 305,PEUGEOT,7996.0, sedan,4.0,5,c,1978,front,fuel engine,gasoline,2.0,65.0,92.0,carburettor,ohc,no,43.0,147.0,,yes,yes,4,manual transmission
